Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Drosophila_melanogaster	Megalopta_genalis-longest-isoforms
OG0022366				FBgn0032588	
OG0022367				FBgn0030622	
OG0022368				FBgn0038647	
OG0022369				FBgn0261635	
OG0022370				FBgn0260007	
OG0022371				FBgn0040684	
OG0022372				FBgn0260761	
OG0022373				FBgn0029147	
OG0022374				FBgn0045474	
OG0022375				FBgn0039831	
OG0022376				FBgn0262876	
OG0022377				FBgn0038959	
OG0022378				FBgn0036471	
OG0022379				FBgn0262365	
OG0022380				FBgn0050369	
OG0022381				FBgn0085195	
OG0022382				FBgn0039792	
OG0022383				FBgn0011722	
OG0022384				FBgn0035090	
OG0022385				FBgn0035104	
OG0022386				FBgn0027932	
OG0022387				FBgn0034541	
OG0022388				FBgn0039887	
OG0022389				FBgn0052241	
OG0022390				FBgn0262836	
OG0022391				FBgn0262889	
OG0022392				FBgn0033855	
OG0022393				FBgn0039832	
OG0022394				FBgn0010194	
OG0022395				FBgn0034950	
OG0022396				FBgn0262686	
OG0022397				FBgn0266486	
OG0022398				FBgn0034742	
OG0022399				FBgn0036818	
OG0022400				FBgn0038090	
OG0022401				FBgn0031130	
OG0022402				FBgn0027949	
OG0022403				FBgn0037662	
OG0022404				FBgn0034027	
OG0022405				FBgn0032533	
OG0022406				FBgn0037468	
OG0022407				FBgn0010313	
OG0022408				FBgn0051869	
OG0022409				FBgn0040670	
OG0022410				FBgn0028947	
OG0022411				FBgn0265576	
OG0022412				FBgn0003034	
OG0022413				FBgn0263996	
OG0022414				FBgn0033374	
OG0022415				FBgn0262353	
OG0022416				FBgn0284233	
OG0022417				FBgn0038468	
OG0022418				FBgn0265469	
OG0022419				FBgn0051601	
OG0022420				FBgn0039816	
OG0022421				FBgn0035210	
OG0022422				FBgn0029860	
OG0022423				FBgn0041094	
OG0022424				FBgn0033760	
OG0022425				FBgn0085321	
OG0022426				FBgn0037122	
OG0022427				FBgn0034839	
OG0022428				FBgn0085310	
OG0022429				FBgn0030667	
OG0022430				FBgn0085331	
OG0022431				FBgn0263249	
OG0022432				FBgn0025835	
OG0022433				FBgn0261615	
OG0022434				FBgn0038355	
OG0022435				FBgn0034721	
OG0022436				FBgn0029647	
OG0022437				FBgn0032374	
OG0022438				FBgn0085512	
OG0022439				FBgn0285963	
OG0022440				FBgn0029750	
OG0022441				FBgn0037078	
OG0022442				FBgn0051126	
OG0022443				FBgn0014466	
OG0022444				FBgn0025627	
OG0022445				FBgn0035120	
OG0022446				FBgn0030634	
OG0022447				FBgn0284444	
OG0022448				FBgn0259718	
OG0022449				FBgn0034515	
OG0022450				FBgn0036585	
OG0022451				FBgn0030195	
OG0022452				FBgn0014024	
OG0022453				FBgn0030697	
OG0022454				FBgn0036155	
OG0022455				FBgn0040942	
OG0022456				FBgn0259098	
OG0022457				FBgn0287596	
OG0022458				FBgn0034681	
OG0022459				FBgn0033322	
OG0022460				FBgn0260742	
OG0022461				FBgn0032126	
OG0022462				FBgn0085427	
OG0022463				FBgn0262102	
OG0022464				FBgn0040358	
OG0022465				FBgn0032139	
OG0022466				FBgn0033554	
OG0022467				FBgn0261461	
OG0022468				FBgn0004172	
OG0022469				FBgn0035316	
OG0022470				FBgn0038334	
OG0022471				FBgn0037696	
OG0022472				FBgn0033731	
OG0022473				FBgn0037125	
OG0022474				FBgn0051882	
OG0022475				FBgn0031232	
OG0022476				FBgn0040828	
OG0022477				FBgn0032387	
OG0022478				FBgn0030158	
OG0022479				FBgn0029603	
OG0022480				FBgn0036390	
OG0022481				FBgn0263403	
OG0022482				FBgn0038821	
OG0022483				FBgn0014465	
OG0022484				FBgn0034143	
OG0022485				FBgn0259922	
OG0022486				FBgn0261529	
OG0022487				FBgn0033971	
OG0022488				FBgn0034800	
OG0022489				FBgn0266845	
OG0022490				FBgn0051740	
OG0022491				FBgn0028872	
OG0022492				FBgn0263655	
OG0022493				FBgn0032331	
OG0022494				FBgn0053309	
OG0022495				FBgn0250904	
OG0022496				FBgn0265266	
OG0022497				FBgn0037134	
OG0022498				FBgn0053673	
OG0022499				FBgn0036056	
OG0022500				FBgn0261860	
OG0022501				FBgn0261566	
OG0022502				FBgn0020371	
OG0022503				FBgn0034849	
OG0022504				FBgn0265429	
OG0022505				FBgn0041605	
OG0022506				FBgn0262609	
OG0022507				FBgn0032140	
OG0022508				FBgn0035626	
OG0022509				FBgn0001137	
OG0022510				FBgn0034684	
OG0022511				FBgn0052712	
OG0022512				FBgn0263760	
OG0022513				FBgn0037962	
OG0022514				FBgn0029535	
OG0022515				FBgn0052644	
OG0022516				FBgn0038158	
OG0022517				FBgn0026427	
OG0022518				FBgn0052762	
OG0022519				FBgn0032315	
OG0022520				FBgn0259148	
OG0022521				FBgn0039730	
OG0022522				FBgn0042201	
OG0022523				FBgn0050192	
OG0022524				FBgn0031596	
OG0022525				FBgn0284223	
OG0022526				FBgn0261059	
OG0022527				FBgn0037870	
OG0022528				FBgn0035217	
OG0022529				FBgn0260461	
OG0022530				FBgn0032360	
OG0022531				FBgn0286931	
OG0022532				FBgn0058198	
OG0022533				FBgn0036596	
OG0022534				FBgn0034011	
OG0022535				FBgn0085405	
OG0022536				FBgn0031920	
OG0022537				FBgn0265785	
OG0022538				FBgn0033442	
OG0022539				FBgn0265269	
OG0022540				FBgn0085208	
OG0022541				FBgn0259823	
OG0022542				FBgn0264363	
OG0022543				FBgn0261975	
OG0022544				FBgn0042198	
OG0022545				FBgn0037262	
OG0022546				FBgn0040602	
OG0022547				FBgn0038242	
OG0022548				FBgn0031861	
OG0022549				FBgn0036906	
OG0022550				FBgn0085248	
OG0022551				FBgn0030759	
OG0022552				FBgn0027109	
OG0022553				FBgn0052855	
OG0022554				FBgn0031164	
OG0022555				FBgn0259969	
OG0022556				FBgn0032065	
OG0022557				FBgn0030536	
OG0022558				FBgn0030927	
OG0022559				FBgn0037025	
OG0022560				FBgn0250867	
OG0022561				FBgn0026257	
OG0022562				FBgn0013467	
OG0022563				FBgn0260967	
OG0022564				FBgn0086350	
OG0022565				FBgn0052061	
OG0022566				FBgn0004372	
OG0022567				FBgn0262547	
OG0022568				FBgn0031110	
OG0022569				FBgn0039217	
OG0022570				FBgn0050343	
OG0022571				FBgn0259732	
OG0022572				FBgn0262608	
OG0022573				FBgn0037924	
OG0022574				FBgn0066084	
OG0022575				FBgn0034519	
OG0022576				FBgn0262583	
OG0022577				FBgn0032538	
OG0022578				FBgn0035797	
OG0022579				FBgn0039797	
OG0022580				FBgn0031398	
OG0022581				FBgn0013732	
OG0022582				FBgn0085237	
OG0022583				FBgn0038571	
OG0022584				FBgn0036595	
OG0022585				FBgn0040816	
OG0022586				FBgn0027342	
OG0022587				FBgn0045473	
OG0022588				FBgn0035208	
OG0022589				FBgn0065032	
OG0022590				FBgn0040356	
OG0022591				FBgn0028544	
OG0022592				FBgn0038921	
OG0022593				FBgn0038291	
OG0022594				FBgn0259735	
OG0022595				FBgn0262535	
OG0022596				FBgn0051806	
OG0022597				FBgn0031335	
OG0022598				FBgn0052095	
OG0022599				FBgn0263841	
OG0022600				FBgn0004053	
OG0022601				FBgn0032530	
OG0022602				FBgn0029824	
OG0022603				FBgn0015008	
OG0022604				FBgn0033497	
OG0022605				FBgn0034485	
OG0022606				FBgn0085252	
OG0022607				FBgn0052102	
OG0022608				FBgn0250827	
OG0022609				FBgn0032283	
OG0022610				FBgn0028941	
OG0022611				FBgn0259705	
OG0022612				FBgn0036320	
OG0022613				FBgn0030979	
OG0022614				FBgn0030479	
OG0022615				FBgn0086907	
OG0022616				FBgn0030108	
OG0022617				FBgn0028525	
OG0022618				FBgn0036311	
OG0022619				FBgn0039941	
OG0022620				FBgn0037669	
OG0022621				FBgn0043364	
OG0022622				FBgn0040565	
OG0022623				FBgn0036359	
OG0022624				FBgn0033275	
OG0022625				FBgn0038319	
OG0022626				FBgn0039462	
OG0022627				FBgn0033751	
OG0022628				FBgn0051709	
OG0022629				FBgn0085245	
OG0022630				FBgn0000719	
OG0022631				FBgn0250754	
OG0022632				FBgn0264516	
OG0022633				FBgn0029700	
OG0022634				FBgn0053530	
OG0022635				FBgn0284232	
OG0022636				FBgn0264543	
OG0022637				FBgn0051010	
OG0022638				FBgn0036422	
OG0022639				FBgn0262846	
OG0022640				FBgn0038453	
OG0022641				FBgn0034327	
OG0022642				FBgn0261357	
OG0022643				FBgn0261534	
OG0022644				FBgn0260770	
OG0022645				FBgn0031747	
OG0022646				FBgn0051206	
OG0022647				FBgn0087021	
OG0022648				FBgn0030028	
OG0022649				FBgn0030763	
OG0022650				FBgn0010453	
OG0022651				FBgn0037616	
OG0022652				FBgn0037129	
OG0022653				FBgn0051465	
OG0022654				FBgn0263246	
OG0022655				FBgn0038207	
OG0022656				FBgn0259731	
OG0022657				FBgn0030374	
OG0022658				FBgn0035109	
OG0022659				FBgn0040786	
OG0022660				FBgn0263034	
OG0022661				FBgn0039167	
OG0022662				FBgn0000286	
OG0022663				FBgn0054033	
OG0022664				FBgn0036979	
OG0022665				FBgn0265317	
OG0022666				FBgn0038912	
OG0022667				FBgn0033209	
OG0022668				FBgn0039507	
OG0022669				FBgn0086855	
OG0022670				FBgn0034725	
OG0022671				FBgn0263256	
OG0022672				FBgn0261816	
OG0022673				FBgn0262569	
OG0022674				FBgn0033499	
OG0022675				FBgn0029723	
OG0022676				FBgn0033104	
OG0022677				FBgn0033550	
OG0022678				FBgn0034841	
OG0022679				FBgn0031774	
OG0022680				FBgn0260429	
OG0022681				FBgn0085307	
OG0022682				FBgn0039809	
OG0022683				FBgn0261673	
OG0022684				FBgn0032752	
OG0022685				FBgn0034655	
OG0022686				FBgn0033725	
OG0022687				FBgn0013672	
OG0022688				FBgn0030605	
OG0022689				FBgn0266259	
OG0022690				FBgn0051924	
OG0022691				FBgn0085317	
OG0022692				FBgn0267690	
OG0022693				FBgn0262487	
OG0022694				FBgn0266454	
OG0022695				FBgn0036246	
OG0022696				FBgn0262786	
OG0022697				FBgn0266173	
OG0022698				FBgn0026085	
OG0022699				FBgn0051813	
OG0022700				FBgn0036350	
OG0022701				FBgn0032371	
OG0022702				FBgn0037406	
OG0022703				FBgn0040730	
OG0022704				FBgn0032390	
OG0022705				FBgn0032401	
OG0022706				FBgn0034025	
OG0022707				FBgn0002715	
OG0022708				FBgn0284222	
OG0022709				FBgn0003330	
OG0022710				FBgn0036586	
OG0022711				FBgn0034502	
OG0022712				FBgn0036093	
OG0022713				FBgn0052181	
OG0022714				FBgn0287582	
OG0022715				FBgn0034650	
OG0022716				FBgn0034576	
OG0022717				FBgn0033375	
OG0022718				FBgn0052803	
OG0022719				FBgn0033141	
OG0022720				FBgn0035461	
OG0022721				FBgn0032025	
OG0022722				FBgn0037402	
OG0022723				FBgn0266178	
OG0022724				FBgn0262568	
OG0022725				FBgn0038773	
OG0022726				FBgn0085485	
OG0022727				FBgn0028850	
OG0022728				FBgn0003961	
OG0022729				FBgn0261627	
OG0022730				FBgn0034551	
OG0022731				FBgn0040466	
OG0022732				FBgn0034994	
OG0022733				FBgn0039031	
OG0022734				FBgn0267163	
OG0022735				FBgn0004652	
OG0022736				FBgn0261501	
OG0022737				FBgn0052856	
OG0022738				FBgn0028899	
OG0022739				FBgn0036351	
OG0022740				FBgn0037884	
OG0022741				FBgn0033249	
OG0022742				FBgn0034671	
OG0022743				FBgn0028938	
OG0022744				FBgn0029817	
OG0022745				FBgn0265413	
OG0022746				FBgn0030030	
OG0022747				FBgn0265535	
OG0022748				FBgn0034966	
OG0022749				FBgn0063368	
OG0022750				FBgn0053493	
OG0022751				FBgn0052450	
OG0022752				FBgn0262814	
OG0022753				FBgn0052594	
OG0022754				FBgn0285971	
OG0022755				FBgn0035092	
OG0022756				FBgn0260230	
OG0022757				FBgn0036497	
OG0022758				FBgn0036419	
OG0022759				FBgn0033767	
OG0022760				FBgn0036717	
OG0022761				FBgn0261113	
OG0022762				FBgn0285938	
OG0022763				FBgn0262000	
OG0022764				FBgn0011694	
OG0022765				FBgn0031128	
OG0022766				FBgn0010014	
OG0022767				FBgn0040755	
OG0022768				FBgn0037181	
OG0022769				FBgn0286199	
OG0022770				FBgn0050480	
OG0022771				FBgn0033970	
OG0022772				FBgn0030938	
OG0022773				FBgn0260226	
OG0022774				FBgn0038526	
OG0022775				FBgn0013269	
OG0022776				FBgn0033862	
OG0022777				FBgn0265417	
OG0022778				FBgn0029531	
OG0022779				FBgn0004228	
OG0022780				FBgn0260996	
OG0022781				FBgn0034103	
OG0022782				FBgn0036931	
OG0022783				FBgn0037724	
OG0022784				FBgn0051606	
OG0022785				FBgn0030659	
OG0022786				FBgn0034910	
OG0022787				FBgn0035439	
OG0022788				FBgn0030338	
OG0022789				FBgn0050484	
OG0022790				FBgn0029707	
OG0022791				FBgn0086265	
OG0022792				FBgn0039395	
OG0022793				FBgn0030900	
OG0022794				FBgn0031457	
OG0022795				FBgn0261849	
OG0022796				FBgn0261019	
OG0022797				FBgn0036707	
OG0022798				FBgn0014092	
OG0022799				FBgn0262481	
OG0022800				FBgn0259962	
OG0022801				FBgn0261806	
OG0022802				FBgn0052551	
OG0022803				FBgn0039089	
OG0022804				FBgn0050099	
OG0022805				FBgn0032656	
OG0022806				FBgn0029713	
OG0022807				FBgn0033590	
OG0022808				FBgn0262961	
OG0022809				FBgn0036397	
OG0022810				FBgn0040949	
OG0022811				FBgn0032665	
OG0022812				FBgn0052119	
OG0022813				FBgn0014073	
OG0022814				FBgn0045038	
OG0022815				FBgn0053017	
OG0022816				FBgn0051226	
OG0022817				FBgn0052655	
OG0022818				FBgn0035033	
OG0022819				FBgn0260234	
OG0022820				FBgn0004052	
OG0022821				FBgn0030293	
OG0022822				FBgn0265087	
OG0022823				FBgn0025680	
OG0022824				FBgn0029123	
OG0022825				FBgn0262574	
OG0022826				FBgn0036367	
OG0022827				FBgn0032346	
OG0022828				FBgn0033828	
OG0022829				FBgn0030653	
OG0022830				FBgn0052681	
OG0022831				FBgn0262812	
OG0022832				FBgn0030237	
OG0022833				FBgn0040996	
OG0022834				FBgn0004414	
OG0022835				FBgn0004893	
OG0022836				FBgn0000158	
OG0022837				FBgn0037721	
OG0022838				FBgn0052278	
OG0022839				FBgn0262104	
OG0022840				FBgn0264260	
OG0022841				FBgn0052693	
OG0022842				FBgn0052806	
OG0022843				FBgn0014865	
OG0022844				FBgn0036440	
OG0022845				FBgn0030936	
OG0022846				FBgn0035137	
OG0022847				FBgn0004892	
OG0022848				FBgn0035313	
OG0022849				FBgn0262890	
OG0022850				FBgn0031119	
OG0022851				FBgn0035000	
OG0022852				FBgn0003060	
OG0022853				FBgn0019936	
OG0022854				FBgn0085569	
OG0022855				FBgn0286932	
OG0022856				FBgn0024980	
OG0022857				FBgn0003751	
OG0022858				FBgn0034820	
OG0022859				FBgn0036610	
OG0022860				FBgn0286933	
OG0022861				FBgn0033802	
OG0022862				FBgn0265362	
OG0022863				FBgn0039239	
OG0022864				FBgn0014368	
OG0022865				FBgn0039238	
OG0022866				FBgn0010295	
OG0022867				FBgn0036389	
OG0022868				FBgn0034122	
OG0022869				FBgn0034863	
OG0022870				FBgn0033893	
OG0022871				FBgn0039088	
OG0022872				FBgn0265626	
OG0022873				FBgn0029957	
OG0022874				FBgn0030569	
OG0022875				FBgn0028518	
OG0022876				FBgn0053267	
OG0022877				FBgn0023180	
OG0022878				FBgn0042129	
OG0022879				FBgn0029643	
OG0022880				FBgn0265089	
OG0022881				FBgn0038656	
OG0022882				FBgn0032554	
OG0022883				FBgn0262811	
OG0022884				FBgn0031770	
OG0022885				FBgn0259239	
OG0022886				FBgn0031739	
OG0022887				FBgn0287589	
OG0022888				FBgn0037577	
OG0022889				FBgn0262513	
OG0022890				FBgn0033481	
OG0022891				FBgn0033740	
OG0022892				FBgn0033389	
OG0022893				FBgn0032489	
OG0022894				FBgn0031159	
OG0022895				FBgn0050222	
OG0022896				FBgn0261680	
OG0022897				FBgn0037413	
OG0022898				FBgn0030985	
OG0022899				FBgn0029946	
OG0022900				FBgn0034761	
OG0022901				FBgn0051560	
OG0022902				FBgn0000412	
OG0022903				FBgn0032798	
OG0022904				FBgn0266261	
OG0022905				FBgn0263777	
OG0022906				FBgn0052371	
OG0022907				FBgn0035554	
OG0022908				FBgn0038161	
OG0022909				FBgn0030544	
OG0022910				FBgn0085194	
OG0022911				FBgn0262844	
OG0022912				FBgn0085302	
OG0022913				FBgn0039761	
OG0022914				FBgn0036560	
OG0022915				FBgn0250832	
OG0022916				FBgn0029909	
OG0022917				FBgn0031343	
OG0022918				FBgn0038674	
OG0022919				FBgn0262821	
OG0022920				FBgn0040496	
OG0022921				FBgn0085343	
OG0022922				FBgn0040637	
OG0022923				FBgn0250908	
OG0022924				FBgn0031247	
OG0022925				FBgn0052651	
OG0022926				FBgn0036394	
OG0022927				FBgn0036518	
OG0022928				FBgn0031292	
OG0022929				FBgn0031460	
OG0022930				FBgn0031337	
OG0022931				FBgn0046874	
OG0022932				FBgn0026083	
OG0022933				FBgn0038160	
OG0022934				FBgn0034312	
OG0022935				FBgn0030826	
OG0022936				FBgn0053284	
OG0022937				FBgn0030291	
OG0022938				FBgn0030551	
OG0022939				FBgn0263597	
OG0022940				FBgn0035186	
OG0022941				FBgn0028900	
OG0022942				FBgn0033351	
OG0022943				FBgn0250825	
OG0022944				FBgn0034506	
OG0022945				FBgn0037781	
OG0022946				FBgn0039083	
OG0022947				FBgn0262790	
OG0022948				FBgn0004133	
OG0022949				FBgn0263399	
OG0022950				FBgn0262813	
OG0022951				FBgn0259992	
OG0022952				FBgn0053111	
OG0022953				FBgn0050008	
OG0022954				FBgn0035550	
OG0022955				FBgn0261568	
OG0022956				FBgn0259725	
OG0022957				FBgn0053285	
OG0022958				FBgn0033344	
OG0022959				FBgn0033732	
OG0022960				FBgn0040467	
OG0022961				FBgn0029573	
OG0022962				FBgn0033264	
OG0022963				FBgn0085284	
OG0022964				FBgn0263983	
OG0022965				FBgn0020399	
OG0022966				FBgn0261582	
OG0022967				FBgn0038419	
OG0022968				FBgn0031740	
OG0022969				FBgn0028853	
OG0022970				FBgn0032313	
OG0022971				FBgn0052106	
OG0022972				FBgn0003140	
OG0022973				FBgn0035734	
OG0022974				FBgn0265188	
OG0022975				FBgn0031900	
OG0022976				FBgn0040931	
OG0022977				FBgn0003087	
OG0022978				FBgn0013755	
OG0022979				FBgn0028394	
OG0022980				FBgn0052182	
OG0022981				FBgn0033279	
OG0022982				FBgn0259738	
OG0022983				FBgn0031065	
OG0022984				FBgn0083938	
OG0022985				FBgn0034667	
OG0022986				FBgn0037169	
OG0022987				FBgn0028412	
OG0022988				FBgn0031393	
OG0022989				FBgn0037987	
OG0022990				FBgn0053136	
OG0022991				FBgn0040477	
OG0022992				FBgn0250845	
OG0022993				FBgn0028523	
OG0022994				FBgn0265836	
OG0022995				FBgn0062517	
OG0022996				FBgn0037282	
OG0022997				FBgn0032666	
OG0022998				FBgn0034901	
OG0022999				FBgn0040658	
OG0023000				FBgn0038529	
OG0023001				FBgn0039186	
OG0023002				FBgn0032773	
OG0023003				FBgn0260392	
OG0023004				FBgn0262354	
OG0023005				FBgn0029771	
OG0023006				FBgn0040392	
OG0023007				FBgn0047199	
OG0023008				FBgn0035768	
OG0023009				FBgn0050069	
OG0023010				FBgn0040759	
OG0023011				FBgn0041242	
OG0023012				FBgn0034647	
OG0023013				FBgn0051415	
OG0023014				FBgn0037191	
OG0023015				FBgn0267236	
OG0023016				FBgn0036382	
OG0023017				FBgn0053062	
OG0023018				FBgn0037997	
OG0023019				FBgn0084001	
OG0023020				FBgn0083961	
OG0023021				FBgn0053704	
OG0023022				FBgn0039881	
OG0023023				FBgn0029814	
OG0023024				FBgn0262881	
OG0023025				FBgn0038860	
OG0023026				FBgn0035138	
OG0023027				FBgn0052221	
OG0023028				FBgn0287595	
OG0023029				FBgn0050432	
OG0023030				FBgn0033500	
OG0023031				FBgn0050065	
OG0023032				FBgn0033925	
OG0023033				FBgn0030160	
OG0023034				FBgn0031289	
OG0023035				FBgn0040650	
OG0023036				FBgn0033592	
OG0023037				FBgn0262954	
OG0023038				FBgn0004635	
OG0023039				FBgn0263004	
OG0023040				FBgn0040801	
OG0023041				FBgn0035209	
OG0023042				FBgn0031080	
OG0023043				FBgn0032218	
OG0023044				FBgn0262529	
OG0023045				FBgn0031792	
OG0023046				FBgn0034774	
OG0023047				FBgn0262791	
OG0023048				FBgn0051949	
OG0023049				FBgn0036909	
OG0023050				FBgn0032166	
OG0023051				FBgn0029987	
OG0023052				FBgn0051785	
OG0023053				FBgn0262598	
OG0023054				FBgn0033202	
OG0023055				FBgn0033968	
OG0023056				FBgn0266456	
OG0023057				FBgn0051826	
OG0023058				FBgn0038359	
OG0023059				FBgn0037183	
OG0023060				FBgn0040812	
OG0023061				FBgn0052547	
OG0023062				FBgn0035960	
OG0023063				FBgn0260480	
OG0023064				FBgn0033864	
OG0023065				FBgn0262683	
OG0023066				FBgn0036277	
OG0023067				FBgn0034924	
OG0023068				FBgn0041232	
OG0023069				FBgn0266163	
OG0023070				FBgn0030376	
OG0023071				FBgn0027259	
OG0023072				FBgn0032481	
OG0023073				FBgn0033403	
OG0023074				FBgn0263401	
OG0023075				FBgn0038377	
OG0023076				FBgn0262611	
OG0023077				FBgn0038394	
OG0023078				FBgn0024943	
OG0023079				FBgn0259968	
OG0023080				FBgn0030624	
OG0023081				FBgn0035584	
OG0023082				FBgn0036629	
OG0023083				FBgn0267365	
OG0023084				FBgn0262810	
OG0023085				FBgn0284237	
OG0023086				FBgn0050056	
OG0023087				FBgn0033448	
OG0023088				FBgn0286941	
OG0023089				FBgn0051875	
OG0023090				FBgn0032490	
OG0023091				FBgn0052563	
OG0023092				FBgn0036576	
OG0023093				FBgn0263024	
OG0023094				FBgn0038131	
OG0023095				FBgn0263762	
OG0023096				FBgn0036469	
OG0023097				FBgn0262985	
OG0023098				FBgn0052602	
OG0023099				FBgn0014464	
OG0023100				FBgn0031753	
OG0023101				FBgn0032419	
OG0023102				FBgn0040357	
OG0023103				FBgn0035234	
OG0023104				FBgn0035617	
OG0023105				FBgn0053052	
