Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Megalopta_genalis-longest-isoforms
OG0019657		Caust.v2_009567		
OG0019658		Caust.v2_020197		
OG0019659		Caust.v2_020196		
OG0019660		Caust.v2_020198		
OG0019661		Caust.v2_020497		
OG0019662		Caust.v2_020498		
OG0019663		Caust.v2_021415		
OG0019664		Caust.v2_019137		
OG0019665		Caust.v2_021616		
OG0019666		Caust.v2_017693		
OG0019667		Caust.v2_011409		
OG0019668		Caust.v2_011406		
OG0019669		Caust.v2_011408		
OG0019670		Caust.v2_011405		
OG0019671		Caust.v2_011411		
OG0019672		Caust.v2_011414		
OG0019673		Caust.v2_011407		
OG0019674		Caust.v2_011420		
OG0019675		Caust.v2_011421		
OG0019676		Caust.v2_011422		
OG0019677		Caust.v2_011425		
OG0019678		Caust.v2_019103		
OG0019679		Caust.v2_019104		
OG0019680		Caust.v2_019105		
OG0019681		Caust.v2_010393		
OG0019682		Caust.v2_010394		
OG0019683		Caust.v2_010400		
OG0019684		Caust.v2_010397		
OG0019685		Caust.v2_010399		
OG0019686		Caust.v2_010395		
OG0019687		Caust.v2_010392		
OG0019688		Caust.v2_010403		
OG0019689		Caust.v2_010419		
OG0019690		Caust.v2_010418		
OG0019691		Caust.v2_010414		
OG0019692		Caust.v2_010409		
OG0019693		Caust.v2_010423		
OG0019694		Caust.v2_010424		
OG0019695		Caust.v2_010425		
OG0019696		Caust.v2_010427		
OG0019697		Caust.v2_010413		
OG0019698		Caust.v2_010421		
OG0019699		Caust.v2_010416		
OG0019700		Caust.v2_010420		
OG0019701		Caust.v2_010426		
OG0019702		Caust.v2_010408		
OG0019703		Caust.v2_010428		
OG0019704		Caust.v2_014943		
OG0019705		Caust.v2_014942		
OG0019706		Caust.v2_014940		
OG0019707		Caust.v2_014941		
OG0019708		Caust.v2_018683		
OG0019709		Caust.v2_018684		
OG0019710		Caust.v2_020508		
OG0019711		Caust.v2_020507		
OG0019712		Caust.v2_021770		
OG0019713		Caust.v2_020286		
OG0019714		Caust.v2_016857		
OG0019715		Caust.v2_016855		
OG0019716		Caust.v2_016854		
OG0019717		Caust.v2_016851		
OG0019718		Caust.v2_016856		
OG0019719		Caust.v2_016852		
OG0019720		Caust.v2_016853		
OG0019721		Caust.v2_016849		
OG0019722		Caust.v2_016850		
OG0019723		Caust.v2_015817		
OG0019724		Caust.v2_015814		
OG0019725		Caust.v2_015822		
OG0019726		Caust.v2_017845		
OG0019727		Caust.v2_017843		
OG0019728		Caust.v2_017844		
OG0019729		Caust.v2_017846		
OG0019730		Caust.v2_017847		
OG0019731		Caust.v2_022188		
OG0019732		Caust.v2_021452		
OG0019733		Caust.v2_011458		
OG0019734		Caust.v2_011453		
OG0019735		Caust.v2_011452		
OG0019736		Caust.v2_011455		
OG0019737		Caust.v2_011457		
OG0019738		Caust.v2_011459		
OG0019739		Caust.v2_011456		
OG0019740		Caust.v2_011454		
OG0019741		Caust.v2_011451		
OG0019742		Caust.v2_011460		
OG0019743		Caust.v2_011449		
OG0019744		Caust.v2_011450		
OG0019745		Caust.v2_011474		
OG0019746		Caust.v2_011471		
OG0019747		Caust.v2_011476		
OG0019748		Caust.v2_011462		
OG0019749		Caust.v2_011463		
OG0019750		Caust.v2_011464		
OG0019751		Caust.v2_011482		
OG0019752		Caust.v2_011469		
OG0019753		Caust.v2_011470		
OG0019754		Caust.v2_011473		
OG0019755		Caust.v2_011461		
OG0019756		Caust.v2_011481		
OG0019757		Caust.v2_011468		
OG0019758		Caust.v2_011466		
OG0019759		Caust.v2_011480		
OG0019760		Caust.v2_011467		
OG0019761		Caust.v2_011475		
OG0019762		Caust.v2_011465		
OG0019763		Caust.v2_018669		
OG0019764		Caust.v2_018672		
OG0019765		Caust.v2_018671		
OG0019766		Caust.v2_018670		
OG0019767		Caust.v2_010828		
OG0019768		Caust.v2_010822		
OG0019769		Caust.v2_010823		
OG0019770		Caust.v2_010825		
OG0019771		Caust.v2_010835		
OG0019772		Caust.v2_010836		
OG0019773		Caust.v2_010837		
OG0019774		Caust.v2_010840		
OG0019775		Caust.v2_010839		
OG0019776		Caust.v2_010838		
OG0019777		Caust.v2_010843		
OG0019778		Caust.v2_010841		
OG0019779		Caust.v2_010844		
OG0019780		Caust.v2_010846		
OG0019781		Caust.v2_010848		
OG0019782		Caust.v2_010842		
OG0019783		Caust.v2_010850		
OG0019784		Caust.v2_010845		
OG0019785		Caust.v2_021769		
OG0019786		Caust.v2_020188		
OG0019787		Caust.v2_020054		
OG0019788		Caust.v2_020055		
OG0019789		Caust.v2_015796		
OG0019790		Caust.v2_020065		
OG0019791		Caust.v2_018764		
OG0019792		Caust.v2_018765		
OG0019793		Caust.v2_018763		
OG0019794		Caust.v2_017404		
OG0019795		Caust.v2_017405		
OG0019796		Caust.v2_017401		
OG0019797		Caust.v2_017402		
OG0019798		Caust.v2_020452		
OG0019799		Caust.v2_020454		
OG0019800		Caust.v2_020453		
OG0019801		Caust.v2_016301		
OG0019802		Caust.v2_016296		
OG0019803		Caust.v2_016300		
OG0019804		Caust.v2_016299		
OG0019805		Caust.v2_016295		
OG0019806		Caust.v2_019919		
OG0019807		Caust.v2_022371		
OG0019808		Caust.v2_019857		
OG0019809		Caust.v2_019858		
OG0019810			XP_017875004.2	
OG0019811			XP_017875023.1	
OG0019812			XP_017875043.1	
OG0019813			XP_017875074.1	
OG0019814			XP_017875196.1	
OG0019815			XP_017875286.1	
OG0019816			XP_017875313.1	
OG0019817			XP_017875326.1	
OG0019818			XP_017875330.1	
OG0019819			XP_017875362.1	
OG0019820			XP_017875444.1	
OG0019821			XP_017875467.1	
OG0019822			XP_017875478.1	
OG0019823			XP_017875486.1	
OG0019824			XP_017875563.1	
OG0019825			XP_017875641.1	
OG0019826			XP_017875908.1	
OG0019827			XP_017875948.1	
OG0019828			XP_017876139.1	
OG0019829			XP_017876152.1	
OG0019830			XP_017876168.1	
OG0019831			XP_017876196.1	
OG0019832			XP_017876259.2	
OG0019833			XP_017876315.2	
OG0019834			XP_017876318.1	
OG0019835			XP_017876359.1	
OG0019836			XP_017876393.1	
OG0019837			XP_017876555.1	
OG0019838			XP_017876571.1	
OG0019839			XP_017876777.1	
OG0019840			XP_017876780.1	
OG0019841			XP_017876942.2	
OG0019842			XP_017877008.1	
OG0019843			XP_017877013.1	
OG0019844			XP_017877014.1	
OG0019845			XP_017877052.1	
OG0019846			XP_017877055.1	
OG0019847			XP_017877067.1	
OG0019848			XP_017877126.2	
OG0019849			XP_017877140.2	
OG0019850			XP_017877250.1	
OG0019851			XP_017877593.1	
OG0019852			XP_017877685.2	
OG0019853			XP_017877691.1	
OG0019854			XP_017878197.1	
OG0019855			XP_017878223.1	
OG0019856			XP_017878235.2	
OG0019857			XP_017878333.1	
OG0019858			XP_017878334.1	
OG0019859			XP_017878416.1	
OG0019860			XP_017878472.1	
OG0019861			XP_017878473.1	
OG0019862			XP_017878476.1	
OG0019863			XP_017878477.1	
OG0019864			XP_017878557.1	
OG0019865			XP_017878660.1	
OG0019866			XP_017878661.1	
OG0019867			XP_017878698.1	
OG0019868			XP_017878702.1	
OG0019869			XP_017878807.1	
OG0019870			XP_017879187.1	
OG0019871			XP_017879249.1	
OG0019872			XP_017879260.1	
OG0019873			XP_017879613.1	
OG0019874			XP_017879619.1	
OG0019875			XP_017879664.1	
OG0019876			XP_017879685.1	
OG0019877			XP_017879727.1	
OG0019878			XP_017879748.1	
OG0019879			XP_017879769.1	
OG0019880			XP_017879827.1	
OG0019881			XP_017879860.1	
OG0019882			XP_017879861.1	
OG0019883			XP_017880064.1	
OG0019884			XP_017880065.1	
OG0019885			XP_017880066.1	
OG0019886			XP_017880105.1	
OG0019887			XP_017880344.1	
OG0019888			XP_017880371.2	
OG0019889			XP_017880394.1	
OG0019890			XP_017880415.1	
OG0019891			XP_017880773.1	
OG0019892			XP_017880817.1	
OG0019893			XP_017880868.1	
OG0019894			XP_017880923.1	
OG0019895			XP_017881060.1	
OG0019896			XP_017881123.1	
OG0019897			XP_017881134.1	
OG0019898			XP_017881146.1	
OG0019899			XP_017881272.1	
OG0019900			XP_017881561.1	
OG0019901			XP_017881575.1	
OG0019902			XP_017881628.1	
OG0019903			XP_017881680.1	
OG0019904			XP_017881854.1	
OG0019905			XP_017881890.1	
OG0019906			XP_017882048.1	
OG0019907			XP_017882051.1	
OG0019908			XP_017882052.1	
OG0019909			XP_017882224.1	
OG0019910			XP_017882275.1	
OG0019911			XP_017882317.1	
OG0019912			XP_017882364.1	
OG0019913			XP_017882403.1	
OG0019914			XP_017882546.1	
OG0019915			XP_017882563.1	
OG0019916			XP_017882592.1	
OG0019917			XP_017882730.2	
OG0019918			XP_017882801.1	
OG0019919			XP_017882943.2	
OG0019920			XP_017883007.2	
OG0019921			XP_017883085.1	
OG0019922			XP_017883086.1	
OG0019923			XP_017883121.1	
OG0019924			XP_017883171.1	
OG0019925			XP_017883375.1	
OG0019926			XP_017883456.1	
OG0019927			XP_017883478.1	
OG0019928			XP_017883535.1	
OG0019929			XP_017883537.1	
OG0019930			XP_017883685.1	
OG0019931			XP_017883782.1	
OG0019932			XP_017883804.1	
OG0019933			XP_017884020.1	
OG0019934			XP_017884050.1	
OG0019935			XP_017884142.1	
OG0019936			XP_017884196.1	
OG0019937			XP_017884200.1	
OG0019938			XP_017884282.1	
OG0019939			XP_017884433.1	
OG0019940			XP_017884441.1	
OG0019941			XP_017884470.1	
OG0019942			XP_017884485.1	
OG0019943			XP_017884513.1	
OG0019944			XP_017884625.1	
OG0019945			XP_017884682.1	
OG0019946			XP_017885008.1	
OG0019947			XP_017885010.1	
OG0019948			XP_017885102.1	
OG0019949			XP_017885546.1	
OG0019950			XP_017885575.1	
OG0019951			XP_017885582.1	
OG0019952			XP_017885726.1	
OG0019953			XP_017885734.1	
OG0019954			XP_017885869.1	
OG0019955			XP_017885892.1	
OG0019956			XP_017885894.1	
OG0019957			XP_017885925.1	
OG0019958			XP_017885927.1	
OG0019959			XP_017885952.1	
OG0019960			XP_017886024.1	
OG0019961			XP_017886047.1	
OG0019962			XP_017886093.1	
OG0019963			XP_017886106.1	
OG0019964			XP_017886110.1	
OG0019965			XP_017886172.1	
OG0019966			XP_017886216.1	
OG0019967			XP_017886261.1	
OG0019968			XP_017886298.1	
OG0019969			XP_017886521.1	
OG0019970			XP_017886524.1	
OG0019971			XP_017886541.1	
OG0019972			XP_017886587.1	
OG0019973			XP_017886648.1	
OG0019974			XP_017886656.1	
OG0019975			XP_017886666.2	
OG0019976			XP_017886718.1	
OG0019977			XP_017886886.1	
OG0019978			XP_017886908.1	
OG0019979			XP_017886921.1	
OG0019980			XP_017886944.2	
OG0019981			XP_017887249.1	
OG0019982			XP_017887261.1	
OG0019983			XP_017887314.1	
OG0019984			XP_017887343.1	
OG0019985			XP_017887401.1	
OG0019986			XP_017887429.1	
OG0019987			XP_017887451.1	
OG0019988			XP_017887481.1	
OG0019989			XP_017887482.1	
OG0019990			XP_017887499.1	
OG0019991			XP_017887505.1	
OG0019992			XP_017887537.1	
OG0019993			XP_017887582.1	
OG0019994			XP_017887584.1	
OG0019995			XP_017887654.1	
OG0019996			XP_017887792.1	
OG0019997			XP_017887808.1	
OG0019998			XP_017888100.1	
OG0019999			XP_017888175.1	
OG0020000			XP_017888278.1	
OG0020001			XP_017888332.1	
OG0020002			XP_017888348.1	
OG0020003			XP_017888363.1	
OG0020004			XP_017888430.1	
OG0020005			XP_017888475.1	
OG0020006			XP_017888595.2	
OG0020007			XP_017888604.1	
OG0020008			XP_017888634.2	
OG0020009			XP_017888642.2	
OG0020010			XP_017888674.1	
OG0020011			XP_017888748.1	
OG0020012			XP_017888967.1	
OG0020013			XP_017889196.1	
OG0020014			XP_017889201.1	
OG0020015			XP_017889228.1	
OG0020016			XP_017889308.1	
OG0020017			XP_017889352.1	
OG0020018			XP_017889353.2	
OG0020019			XP_017889411.2	
OG0020020			XP_017889412.1	
OG0020021			XP_017889421.1	
OG0020022			XP_017889446.1	
OG0020023			XP_017889448.1	
OG0020024			XP_017889451.1	
OG0020025			XP_017889455.1	
OG0020026			XP_017889620.1	
OG0020027			XP_017889686.1	
OG0020028			XP_017889714.1	
OG0020029			XP_017889715.1	
OG0020030			XP_017889803.1	
OG0020031			XP_017889812.1	
OG0020032			XP_017889857.1	
OG0020033			XP_017890018.2	
OG0020034			XP_017890020.2	
OG0020035			XP_017890072.1	
OG0020036			XP_017890198.1	
OG0020037			XP_017890706.1	
OG0020038			XP_017890711.1	
OG0020039			XP_017890839.1	
OG0020040			XP_017890945.1	
OG0020041			XP_017890974.1	
OG0020042			XP_017891033.1	
OG0020043			XP_017891086.1	
OG0020044			XP_017891104.1	
OG0020045			XP_017891157.1	
OG0020046			XP_017891330.2	
OG0020047			XP_017891527.1	
OG0020048			XP_017891529.1	
OG0020049			XP_017891703.1	
OG0020050			XP_017891728.1	
OG0020051			XP_017891747.1	
OG0020052			XP_017891752.1	
OG0020053			XP_017891754.1	
OG0020054			XP_017891890.1	
OG0020055			XP_017891892.1	
OG0020056			XP_017891894.1	
OG0020057			XP_017891926.1	
OG0020058			XP_017891949.1	
OG0020059			XP_017891996.1	
OG0020060			XP_017892217.1	
OG0020061			XP_017892233.1	
OG0020062			XP_017892318.1	
OG0020063			XP_017892535.1	
OG0020064			XP_017892577.2	
OG0020065			XP_017892640.1	
OG0020066			XP_017892703.1	
OG0020067			XP_017892725.1	
OG0020068			XP_017892745.1	
OG0020069			XP_017892790.1	
OG0020070			XP_017892833.2	
OG0020071			XP_017892839.1	
OG0020072			XP_017892841.1	
OG0020073			XP_017892867.1	
OG0020074			XP_017892875.1	
OG0020075			XP_017893136.1	
OG0020076			XP_017893350.1	
OG0020077			XP_017893357.1	
OG0020078			XP_017893382.1	
OG0020079			XP_026666518.1	
OG0020080			XP_026666540.1	
OG0020081			XP_026666638.1	
OG0020082			XP_026666680.1	
OG0020083			XP_026666697.1	
OG0020084			XP_026666801.1	
OG0020085			XP_026666905.1	
OG0020086			XP_026666927.1	
OG0020087			XP_026666946.1	
OG0020088			XP_026666955.1	
OG0020089			XP_026667050.1	
OG0020090			XP_026667061.1	
OG0020091			XP_026667062.1	
OG0020092			XP_026667269.1	
OG0020093			XP_026667324.1	
OG0020094			XP_026667340.1	
OG0020095			XP_026667373.1	
OG0020096			XP_026667374.1	
OG0020097			XP_026667454.1	
OG0020098			XP_026667498.1	
OG0020099			XP_026667529.1	
OG0020100			XP_026667531.1	
OG0020101			XP_026667638.1	
OG0020102			XP_026667666.1	
OG0020103			XP_026667667.1	
OG0020104			XP_026667811.1	
OG0020105			XP_026667833.1	
OG0020106			XP_026667856.1	
OG0020107			XP_026667888.1	
OG0020108			XP_026667889.1	
OG0020109			XP_026667890.1	
OG0020110			XP_026667906.1	
OG0020111			XP_026667989.1	
OG0020112			XP_026668149.1	
OG0020113			XP_026668205.1	
OG0020114			XP_026668222.1	
OG0020115			XP_026668285.1	
OG0020116			XP_026668360.1	
OG0020117			XP_026668366.1	
OG0020118			XP_026668369.1	
OG0020119			XP_026668464.1	
OG0020120			XP_026668493.1	
OG0020121			XP_026668525.1	
OG0020122			XP_026668526.1	
OG0020123			XP_026668539.1	
OG0020124			XP_026668548.1	
OG0020125			XP_026668596.1	
OG0020126			XP_026668618.1	
OG0020127			XP_026668621.1	
OG0020128			XP_026668622.1	
OG0020129			XP_026668627.1	
OG0020130			XP_026668643.1	
OG0020131			XP_026668646.1	
OG0020132			XP_026668723.1	
OG0020133			XP_026668787.1	
OG0020134			XP_026668815.1	
OG0020135			XP_026668863.1	
OG0020136			XP_026668920.1	
OG0020137			XP_026668995.1	
OG0020138			XP_026668998.1	
OG0020139			XP_026669033.1	
OG0020140			XP_026669036.1	
OG0020141			XP_026669044.1	
OG0020142			XP_026669123.1	
OG0020143			XP_026669208.1	
OG0020144			XP_026669220.1	
OG0020145			XP_026669244.1	
OG0020146			XP_026669303.1	
OG0020147			XP_026669309.1	
OG0020148			XP_026669380.1	
OG0020149			XP_026669413.1	
OG0020150			XP_026669426.1	
OG0020151			XP_026669450.1	
OG0020152			XP_026669471.1	
OG0020153			XP_026669511.1	
OG0020154			XP_026669548.1	
OG0020155			XP_026669549.1	
OG0020156			XP_026669550.1	
OG0020157			XP_026669551.1	
OG0020158			XP_026669554.1	
OG0020159			XP_026669578.1	
OG0020160			XP_026669600.1	
OG0020161			XP_026669631.1	
OG0020162			XP_026669658.1	
OG0020163			XP_026669680.1	
OG0020164			XP_026669741.1	
OG0020165			XP_026669785.1	
OG0020166			XP_026669792.1	
OG0020167			XP_026669826.1	
OG0020168			XP_026670023.1	
OG0020169			XP_026670042.1	
OG0020170			XP_026670086.1	
OG0020171			XP_026670096.1	
OG0020172			XP_026670137.1	
OG0020173			XP_026670216.1	
OG0020174			XP_026670237.1	
OG0020175			XP_026670284.1	
OG0020176			XP_026670352.1	
OG0020177			XP_026670407.1	
OG0020178			XP_026670458.1	
OG0020179			XP_026670459.1	
OG0020180			XP_026670485.1	
OG0020181			XP_026670487.1	
OG0020182			XP_026670489.1	
OG0020183			XP_026670517.1	
OG0020184			XP_026670519.1	
OG0020185			XP_026670558.1	
OG0020186			XP_026670612.1	
OG0020187			XP_026670613.1	
OG0020188			XP_026670616.1	
OG0020189			XP_026670664.1	
OG0020190			XP_026670665.1	
OG0020191			XP_026670676.1	
OG0020192			XP_026670728.1	
OG0020193			XP_026670740.1	
OG0020194			XP_026670741.1	
OG0020195			XP_026670807.1	
OG0020196			XP_026670841.1	
OG0020197			XP_026670855.1	
OG0020198			XP_026671027.1	
OG0020199			XP_026671089.1	
OG0020200			XP_026671090.1	
OG0020201			XP_026671108.1	
OG0020202			XP_026671127.1	
OG0020203			XP_026671128.1	
OG0020204			XP_026671197.1	
OG0020205			XP_026671268.1	
OG0020206			XP_026671311.1	
OG0020207			XP_026671324.1	
OG0020208			XP_026671393.1	
OG0020209			XP_026671404.1	
OG0020210			XP_026671451.1	
OG0020211			XP_026671463.1	
OG0020212			XP_026671468.1	
OG0020213			XP_026671476.1	
OG0020214			XP_026671501.1	
OG0020215			XP_026671528.1	
OG0020216			XP_026671547.1	
OG0020217			XP_026671850.1	
OG0020218			XP_026671864.1	
OG0020219			XP_026672002.1	
OG0020220			XP_026672006.1	
OG0020221			XP_026672021.1	
OG0020222			XP_026672022.1	
OG0020223			XP_026672023.1	
OG0020224			XP_026672045.1	
OG0020225			XP_026672057.1	
OG0020226			XP_026672074.1	
OG0020227			XP_026672184.1	
OG0020228			XP_026672273.1	
OG0020229			XP_026672275.1	
OG0020230			XP_026672357.1	
OG0020231			XP_026672442.1	
OG0020232			XP_026672465.1	
OG0020233			XP_026672481.1	
OG0020234			XP_026672483.1	
OG0020235			XP_026672506.1	
OG0020236			XP_026672511.1	
OG0020237			XP_026672562.1	
OG0020238			XP_026672576.1	
OG0020239			XP_026672646.1	
OG0020240			XP_026672647.1	
OG0020241			XP_026672672.1	
OG0020242			XP_026672706.1	
OG0020243			XP_026672919.1	
OG0020244			XP_026672927.1	
OG0020245			XP_026672928.1	
OG0020246			XP_026672983.1	
OG0020247			XP_026673044.1	
OG0020248			XP_026673071.1	
OG0020249			XP_026673085.1	
OG0020250			XP_026673129.1	
OG0020251			XP_026673162.1	
OG0020252			XP_026673168.1	
OG0020253			XP_026673183.1	
OG0020254			XP_026673246.1	
OG0020255			XP_026673249.1	
OG0020256			XP_026673267.1	
OG0020257			XP_026673343.1	
OG0020258			XP_026673410.1	
OG0020259			XP_026673428.1	
OG0020260			XP_026673430.1	
OG0020261			XP_026673475.1	
OG0020262			XP_026673548.1	
OG0020263			XP_026673553.1	
OG0020264			XP_026673572.1	
OG0020265			XP_026673574.1	
OG0020266			XP_026673576.1	
OG0020267			XP_026673586.1	
OG0020268			XP_026673590.1	
OG0020269			XP_026673631.1	
OG0020270			XP_026673633.1	
OG0020271			XP_026673707.1	
OG0020272			XP_026673708.1	
OG0020273			XP_026673709.1	
OG0020274			XP_026673710.1	
OG0020275			XP_026673720.1	
OG0020276			XP_026673727.1	
OG0020277			XP_026673812.1	
OG0020278			XP_026673849.1	
OG0020279			XP_026673850.1	
OG0020280			XP_026673963.1	
OG0020281			XP_026674070.1	
OG0020282			XP_026674125.1	
OG0020283			XP_026674160.1	
OG0020284			XP_026674173.1	
OG0020285			XP_026674232.1	
OG0020286			XP_026674318.1	
OG0020287			XP_026674341.1	
OG0020288			XP_026674448.1	
OG0020289			XP_026674682.1	
OG0020290			XP_026674769.1	
OG0020291			XP_026674823.1	
OG0020292			XP_026674880.1	
OG0020293			XP_026674895.1	
OG0020294			XP_026674910.1	
OG0020295			XP_026674914.1	
OG0020296			XP_026674927.1	
OG0020297			XP_026674930.1	
OG0020298			XP_026674982.1	
OG0020299			XP_026674983.1	
OG0020300			XP_026674988.1	
OG0020301			XP_026675001.1	
OG0020302			XP_026675036.1	
OG0020303			XP_026675090.1	
OG0020304			XP_026675091.1	
OG0020305			XP_026675105.1	
OG0020306			XP_026675117.1	
OG0020307			XP_026675120.1	
OG0020308			XP_026675172.1	
OG0020309			XP_026675205.1	
OG0020310			XP_026675266.1	
OG0020311			XP_026675338.1	
OG0020312			XP_026675344.1	
OG0020313			XP_026675363.1	
OG0020314			XP_026675378.1	
OG0020315			XP_026675421.1	
OG0020316			XP_026675431.1	
OG0020317			XP_026675455.1	
OG0020318			XP_026675456.1	
OG0020319			XP_026675499.1	
OG0020320			XP_026675500.1	
OG0020321			XP_026675545.1	
OG0020322			XP_026675561.1	
OG0020323			XP_026675564.1	
OG0020324			XP_026675571.1	
OG0020325				XP_033320768.1
OG0020326				XP_033320798.1
OG0020327				XP_033320879.1
OG0020328				XP_033320912.1
OG0020329				XP_033321099.1
OG0020330				XP_033321114.1
OG0020331				XP_033321136.1
OG0020332				XP_033321145.1
OG0020333				XP_033321161.1
OG0020334				XP_033321165.1
OG0020335				XP_033321235.1
OG0020336				XP_033321267.1
OG0020337				XP_033321323.1
OG0020338				XP_033321428.1
OG0020339				XP_033321444.1
OG0020340				XP_033321459.1
OG0020341				XP_033321492.1
OG0020342				XP_033321521.1
OG0020343				XP_033321527.1
OG0020344				XP_033321529.1
OG0020345				XP_033321545.1
OG0020346				XP_033321577.1
OG0020347				XP_033321580.1
OG0020348				XP_033321603.1
OG0020349				XP_033321718.1
OG0020350				XP_033321737.1
OG0020351				XP_033321738.1
OG0020352				XP_033321768.1
OG0020353				XP_033321769.1
OG0020354				XP_033321804.1
OG0020355				XP_033321813.1
OG0020356				XP_033321910.1
OG0020357				XP_033321912.1
